Wavelength(um),SEBSControl,05um,1um,2um,4um,8um
3.175,0,0.0007480602186,0,0,0.00004858336525,0
3.176,0,0.0008055801285,0,0,0.00006216786501,0
3.177,0,0.0008308878399,0,0,0.00003868268137,0
3.178,0,0.0008124822952,0,0,0.00001869681617,0
3.179,0,0.0007802717761,0,0,0.00003430792936,0
3.18,0,0.0007618652989,0,0,0.00006400981687,0
3.181,0,0.0007595644654,0,0,0.00006424006061,0
3.182,0,0.0007365558392,0,0,0.00004420865655,0
3.183,0,0.0006583225472,0,0,0.0000667727383,0
3.184,0,0.0005639742545,0,0,0.0001581750849,0
3.185,0,0.0005616729653,0,0,0.0002555542858,0
3.186,0,0.0007319540504,0,0,0.000283177864,0
3.187,0,0.0009942221935,0,0,0.0002463462567,0
3.188,0,0.001150630063,0,0,0.0002201029087,0
3.189,0,0.0010586284,0,0,0.0002509502818,0
3.19,0,0.0008055801285,0,0,0.0003038950468,0
3.191,0,0.0006099989246,0,0,0.0003315172894,0
3.192,0,0.0006192036043,0,0,0.0003177062635,0
3.193,0,0.0007848733424,0,0,0.000294687463,0
3.194,0,0.0009551163993,0,0,0.0002785739873,0
3.195,0,0.001003423334,0,0,0.000276272041,0
3.196,0,0.0009022061236,0,0,0.000294687463,0
3.197,0,0.0007158476227,0,0,0.0003499316938,0
3.198,0,0.0005478651192,0,0,0.0004535063982,0
3.199,0,0.0004995361554,0,0,0.0005777818781,0
3.2,0,0.0005846856183,0,0,0.0006790319558,0
3.201,0,0.0007158476227,0,0,0.0007319540504,0
3.202,0,0.0007894748875,0,0,0.0007342549475,0
3.203,0,0.00076646695,0,0,0.0007089447884,0
3.204,0,0.000695138977,0,0,0.0006836339883,0
3.205,0,0.0006330104649,0,0,0.0006813329747,0
3.206,0,0.0006099989246,0,0,0.0007273522404,0
3.207,0,0.0006445160363,0,0,0.0008285871654,0
3.208,0,0.0007457593533,0,0,0.0009758196575,0
3.209,0,0.0009068071283,0,0,0.001141430278,0
3.21,0,0.001077029411,0,0,0.001307013446,0
3.211,0,0.001203527183,0,0,0.001470269967,0
3.212,0,0.001263320554,0,0,0.001617407904,0
3.213,0,0.001297815101,0,0,0.001743837246,0
3.214,0,0.001375998331,0,0.00003407767872,0.001877145391,0.000126403932
3.215,0,0.001555336731,0,0.0001574844184,0.002051798082,0.0003061969295
3.216,0.00001305557225,0.001828880705,0,0.0004097761654,0.00227926036,0.0005248516184
3.217,0.0001943192994,0.002143708275,0,0.0007204494857,0.00252963866,0.0008009786576
3.218,0.0004028712169,0.002453842688,0,0.0009942221935,0.002759288258,0.001132230409
3.219,0.0006468171347,0.002743214508,0,0.001201227367,0.002988884984,0.001470269967
3.22,0.0009298118344,0.002981997851,0,0.001364501181,0.003287281702,0.001743837246
3.221,0.001226525057,0.00311514065,0,0.001513953805,0.003585589113,0.001911618737
3.222,0.001486364235,0.003103663523,0,0.001654189001,0.003792057326,0.001992051916
3.223,0.001651890222,0.002963631932,0,0.001755330029,0.003883807243,0.002033415027
3.224,0.001684072644,0.002777657942,0,0.001787509116,0.003860870556,0.00204720235
3.225,0.001592120114,0.002653656011,0,0.001755330029,0.003814995597,0.002015031634
3.226,0.001431182808,0.002649063051,0,0.001718552659,0.003746179198,0.001909320551
3.227,0.001247222691,0.002756992024,0,0.001720851284,0.003654416605,0.001739240096
3.228,0.0010586284,0.002903940357,0,0.001746135813,0.003539701477,0.001555336731
3.229,0.0008907035189,0.00303020678,0,0.001725448519,0.003447919865,0.001431182808
3.23,0.0008239858004,0.003138094508,0,0.001656487774,0.003424973141,0.001421985606
3.231,0.000950515617,0.003287281702,0,0.001633499801,0.003470866061,0.001530047369
3.232,0.001270219559,0.003507578874,0.000009003067186,0.001771419702,0.003631474636,0.001727747128
3.233,0.001686371348,0.003748473155,0.0003890611768,0.002072478613,0.003860870556,0.002001243867
3.234,0.002116136106,0.003964081489,0.0007273522404,0.00245154575,0.004204865413,0.002368852476
3.235,0.00257557281,0.004202572508,0.001077029411,0.002864909318,0.004709176336,0.002851133293
3.236,0.003126617645,0.004599166649,0.001541542613,0.003372193671,0.005350657232,0.003447919865
3.237,0.003814995597,0.005245299474,0.002189660197,0.004074161363,0.006129042517,0.004159006297
3.238,0.004640421706,0.006080983433,0.003002659106,0.004984147363,0.006998281708,0.004961236012
3.239,0.005556759703,0.006959410941,0.003890688146,0.006019189768,0.007958135303,0.005877278664
3.24,0.006495130669,0.007766238838,0.004759593378,0.007071446083,0.009008338995,0.006815347183
3.241,0.007341193129,0.008508489442,0.00556362905,0.008054069619,0.01005743091,0.007752530527
3.242,0.008026660761,0.009222808991,0.006293798875,0.008885111833,0.01096878196,0.008574694045
3.243,0.008529036172,0.009875059955,0.00689995859,0.009444075113,0.01158346957,0.009213683554
3.244,0.008802951878,0.01033548195,0.007281763634,0.009651609746,0.01183378831,0.009555829934
3.245,0.008802951878,0.01046536427,0.007334336061,0.009523901272,0.01176552585,0.009578635492
3.246,0.008506206446,0.0102238151,0.007046296437,0.00916577363,0.01140137974,0.009327745478
3.247,0.007980977649,0.009701776427,0.006488267756,0.008693394678,0.01085490897,0.008848597138
3.248,0.007409761202,0.009053974797,0.005769687391,0.008165981261,0.01021697794,0.008255044769
3.249,0.006861083974,0.008419448695,0.005023095448,0.007617722051,0.009601440524,0.007592586241
3.25,0.006357863417,0.007880467396,0.004388280762,0.007089736334,0.009053974797,0.007021146154
3.251,0.005968836534,0.007485180611,0.003991602598,0.006625516994,0.008620349817,0.006586631635
3.252,0.005739926047,0.007238332138,0.003867751618,0.006275493962,0.008346383648,0.006312103452
3.253,0.005694137624,0.007108026249,0.003936559619,0.006076406256,0.008209372174,0.006220577199
3.254,0.005785712361,0.007060014505,0.004097093139,0.006030633329,0.008209372174,0.006197694319
3.255,0.005923058653,0.007112598675,0.00429887,0.00611302308,0.00830071526,0.006289222679
3.256,0.006174810912,0.00732290751,0.004541865122,0.00629151078,0.008483376195,0.006495130669
3.257,0.0065180067,0.007715974106,0.004842088485,0.006575194475,0.008825774771,0.006792477998
3.258,0.006998281708,0.008252761189,0.005222394137,0.007028005386,0.009327745478,0.007272620319
3.259,0.007524030798,0.008880547569,0.0057353473,0.007711404459,0.00998904574,0.007958135303
3.26,0.008095181485,0.009594599069,0.006428787198,0.008604370536,0.01078657889,0.008825774771
3.261,0.008757304516,0.01041979347,0.007304621553,0.009612842843,0.01169725867,0.009783861878
3.262,0.009624245031,0.01133991686,0.00829158133,0.01061801117,0.01272077134,0.01078657889
3.263,0.01064990457,0.01227283075,0.009279841069,0.01155615823,0.01378864179,0.01174277065
3.264,0.01172001492,0.01311624534,0.01016455818,0.01242065087,0.01478730346,0.01262983538
3.265,0.01274350402,0.01382270373,0.01089134975,0.01321622517,0.01569430014,0.01344795762
3.266,0.01356153209,0.01438569075,0.01144235288,0.01389990646,0.01641929625,0.01412920831
3.267,0.01410650753,0.01480772008,0.01182468692,0.01439703798,0.01691742129,0.0146511819
3.268,0.01433349176,0.01502773894,0.01201807341,0.01462849314,0.01714375836,0.01487804073
3.269,0.01412920831,0.01495742898,0.011963474,0.0145422711,0.01698532789,0.01476461784
3.27,0.01360695821,0.0145422711,0.01159940083,0.01412920831,0.01646459077,0.01422000618
3.271,0.01287988913,0.01382724524,0.01093917624,0.01342296949,0.01564897014,0.01337980667
3.272,0.0120612958,0.01292534664,0.01007338677,0.01250705854,0.01467387013,0.01237971828
3.273,0.01115095146,0.01197029909,0.009120142977,0.011522018,0.01362967049,0.01137861616
3.274,0.01019418708,0.01104393094,0.008172832584,0.01061117674,0.01265257015,0.01049042732
3.275,0.009213683554,0.01019646619,0.007290906865,0.00985454112,0.01185654142,0.009692655401
3.276,0.008346383648,0.009476006348,0.006520294274,0.009236496989,0.01117372029,0.008985520306
3.277,0.007661136949,0.008919343137,0.005886434831,0.008704807451,0.01062712368,0.008323549717
3.278,0.007112598675,0.008517621375,0.005387300793,0.008234492361,0.01012581136,0.00779822416
3.279,0.006655251829,0.008200237403,0.004993311755,0.007837062093,0.009692655401,0.007432616174
3.28,0.006243459553,0.007889605112,0.004674799615,0.007524030798,0.009350556287,0.007181182538
3.281,0.005945947857,0.007583445789,0.004431836943,0.007295478449,0.00907679191,0.007021146154
3.282,0.005808604728,0.007350335812,0.004285113786,0.007149177325,0.008917061087,0.006883951579
3.283,0.005808604728,0.007256619316,0.004262186339,0.007094308845,0.008825774771,0.006815347183
3.284,0.005923058653,0.007302335785,0.004367648222,0.007126315827,0.008825774771,0.006838215842
3.285,0.006197694319,0.007439472562,0.004571662328,0.007229188423,0.008917061087,0.007021146154
3.286,0.006540882205,0.007624577161,0.004828339776,0.007405190144,0.009122424559,0.007249761664
3.287,0.006952551236,0.007857622736,0.005103277881,0.007686271022,0.009418985563,0.007524030798
3.288,0.007341193129,0.00816826504,0.005407912203,0.008102033297,0.009852261223,0.007843915688
3.289,0.007752530527,0.008574694045,0.005801737073,0.008631763431,0.01042207206,0.008255044769
3.29,0.008232208734,0.009101890127,0.006339559683,0.009231934344,0.01108264183,0.008802951878
3.291,0.008802951878,0.009765621255,0.007037150953,0.009875059955,0.01183378831,0.009510217244
3.292,0.009510217244,0.01058839496,0.007887320691,0.01061345489,0.01272077134,0.01030813613
3.293,0.01044485767,0.01160850429,0.008905650757,0.0115265701,0.01374322403,0.01128755657
3.294,0.01160622844,0.01285715959,0.01014860379,0.0126775778,0.01499145056,0.01244793832
3.295,0.01301625539,0.0143448396,0.01166084759,0.01406337462,0.01646459077,0.01387947103
3.296,0.0146511819,0.01602288019,0.01340706761,0.01564670359,0.01816163049,0.01558097124
3.297,0.01650988321,0.01782698004,0.01529759188,0.01742434396,0.02010396582,0.01755103378
3.298,0.01861367967,0.01973837801,0.01727048436,0.01944716425,0.02231264103,0.01969774873
3.299,0.02093843909,0.02178571634,0.01932297704,0.02175868691,0.02478583677,0.02204245871
3.3,0.0234375975,0.02394340552,0.02143652868,0.02426698516,0.02725277622,0.02456125956
3.301,0.0256836287,0.02607839526,0.02351404752,0.02674644217,0.02971347521,0.02680470641
3.302,0.02770063974,0.02798268788,0.02538744877,0.02891778558,0.03194507229,0.02904299347
3.303,0.02926653885,0.02947215514,0.02687193004,0.03056655188,0.03372665396,0.0306067307
3.304,0.03016020579,0.03042368036,0.02782376606,0.03158390226,0.03483847712,0.03172214374
3.305,0.0306067307,0.03072502534,0.0281102542,0.03190494894,0.0352828481,0.03194507229
3.306,0.02993686622,0.03025845892,0.02763347336,0.03145456171,0.03461621488,0.03149916385
3.307,0.02881939662,0.0289446172,0.02633849486,0.03019370229,0.03328156617,0.03016020579
3.308,0.02680470641,0.02693690846,0.02436134234,0.02825346662,0.03105305002,0.02814829706
3.309,0.02456125956,0.02452756852,0.02195463338,0.02586757393,0.02837204842,0.0256836287
3.31,0.02188481787,0.02204020687,0.01942910163,0.0233026711,0.02545925823,0.02298777033
3.311,0.01929136323,0.0196954915,0.01704191313,0.02078287502,0.02274027707,0.02039724015
3.312,0.01698532789,0.01757817947,0.014921138,0.01844644574,0.02023933411,0.01791291469
3.313,0.01503681083,0.01570109946,0.01306625163,0.01638305913,0.01809380515,0.01573962805
3.314,0.01342524116,0.0140701852,0.01142186652,0.01461941749,0.01632870095,0.01394758747
3.315,0.01215228412,0.01270258482,0.00997992736,0.01315033051,0.01487804073,0.01247067728
3.316,0.01110541223,0.01163126259,0.008805234191,0.0119475486,0.01372051437,0.01131032225
3.317,0.01023976828,0.01085946414,0.007971840774,0.01098016853,0.01281169893,0.01044485767
3.318,0.009578635492,0.01036282701,0.00746232685,0.01023976828,0.01210679101,0.009806662185
3.319,0.009053974797,0.01006426917,0.007181182538,0.009715457808,0.01158346957,0.009396176329
3.32,0.008734480047,0.009863660655,0.007018859733,0.009377928565,0.01121925637,0.009099608497
3.321,0.008597522194,0.009690375132,0.006915965342,0.009186306738,0.01096878196,0.008894240296
3.322,0.008620349817,0.009528462572,0.0068748046,0.009117861389,0.01085490897,0.00878012846
3.323,0.008757304516,0.009428109109,0.006904531974,0.009172618046,0.01087768462,0.00878012846
3.324,0.008939881352,0.009460040859,0.007009713997,0.009371085566,0.01099155498,0.00887141898
3.325,0.009145240096,0.009678973705,0.007197184758,0.009713177591,0.01124202363,0.009122424559
3.326,0.009418985563,0.01006198976,0.007480609901,0.01015772062,0.01160622844,0.009487410112
3.327,0.009761061047,0.01054966473,0.007857622736,0.01065673873,0.01203854741,0.009943453001
3.328,0.01021697794,0.01106214802,0.008305282193,0.01116916656,0.01251615364,0.01042207206
3.329,0.01071824409,0.01155615823,0.00878925789,0.01166084759,0.01299352899,0.01092323434
3.33,0.01119648859,0.01202034832,0.009272997393,0.01208859318,0.01340252418,0.01137861616
3.331,0.01158346957,0.01245248615,0.009722298428,0.01241155489,0.01376593317,0.01176552585
3.332,0.01183378831,0.01279806033,0.01008250429,0.01262074132,0.01406110441,0.01208404367
3.333,0.01192479759,0.01298443828,0.01028078956,0.01275259695,0.01424270434,0.01226600775
3.334,0.01190204606,0.01297534749,0.01027623172,0.01283215649,0.01431079569,0.01226600775
3.335,0.01176552585,0.01279578721,0.01010073908,0.01283897558,0.0142880991,0.01212953783
3.336,0.01160622844,0.0125275224,0.00985454112,0.01274123078,0.01417460829,0.0119475486
3.337,0.01149242885,0.01226600775,0.009658450807,0.01256390156,0.01410650753,0.01176552585
3.338,0.01146966736,0.01209996686,0.009592318574,0.01240473284,0.01406110441,0.0116745019
3.339,0.01149242885,0.01209314267,0.00966529182,0.01237971828,0.01408380623,0.0116745019
3.34,0.01158346957,0.01225236161,0.009836301799,0.01253661732,0.01417460829,0.01176552585
3.341,0.01172001492,0.01250705854,0.01004603371,0.01281851816,0.01435618731,0.01199304905
3.342,0.01197029909,0.01278214838,0.01028078956,0.01314351357,0.0146511819,0.01226600775
3.343,0.01233423564,0.01304352638,0.0105542213,0.01347067356,0.01501413096,0.01260710008
3.344,0.01276623618,0.01332755441,0.01088679473,0.01382043297,0.01546762928,0.01301625539
3.345,0.01326621128,0.01370915934,0.01131032225,0.01424724391,0.01596623628,0.01349338898
3.346,0.01383405745,0.01424497413,0.01186336725,0.01480318309,0.01657781795,0.01403840207
3.347,0.01453773289,0.01492794266,0.01258663786,0.01551523449,0.01727953559,0.01467387013
3.348,0.01530892862,0.01569883303,0.01346158725,0.01635814534,0.01809380515,0.01542228885
3.349,0.01617013909,0.01653479316,0.01443788696,0.01731121424,0.01902034598,0.01630605082
3.35,0.01707586271,0.01747411691,0.01549029872,0.01836507838,0.0200588389,0.0173247905
3.351,0.01811641412,0.01860238098,0.01664121948,0.01951715375,0.02118638866,0.01850068689
3.352,0.01938168568,0.01998888807,0.0179513567,0.0207716013,0.02242519497,0.01976546327
3.353,0.02087080557,0.02163929798,0.01946748429,0.02214603742,0.02388721757,0.02111877228
3.354,0.02253773595,0.02346458054,0.02117737342,0.02368491416,0.02545925823,0.02262775941
3.355,0.02433663063,0.02537398391,0.02303951099,0.02543681835,0.02725277622,0.02433663063
3.356,0.0263564302,0.02734684467,0.02506873045,0.02741403085,0.02904299347,0.02613221467
3.357,0.02859574827,0.02944086851,0.02731548953,0.02959952598,0.03127613262,0.02837204842
3.358,0.03105305002,0.03173775041,0.02984974984,0.03198519398,0.03372665396,0.03082991605
3.359,0.03372665396,0.03431607967,0.03271378187,0.03463399775,0.03639288066,0.03350413569
3.36,0.03661473386,0.0372489521,0.03593570204,0.03764124862,0.03927299151,0.03639288066
3.361,0.03993640905,0.04055960383,0.03950523978,0.04103225471,0.04258550125,0.03949418161
3.362,0.04346690663,0.04425727699,0.04341404519,0.04476989766,0.04632587402,0.04302630541
3.363,0.04742320014,0.04831987401,0.04765347817,0.04881936487,0.0504890008,0.04698442129
3.364,0.05179989298,0.05274261457,0.05222117847,0.0532005434,0.05485160756,0.05136313013
3.365,0.05659103268,0.05754418153,0.05713177522,0.05796725306,0.05962732731,0.05615647674
3.366,0.06179012444,0.0627876561,0.06246173975,0.06319758854,0.06502499691,0.06135796333
3.367,0.06739014583,0.06844178509,0.0682208247,0.06886639672,0.07060570987,0.06696056421
3.368,0.07338356251,0.07444975524,0.07437516169,0.07492701158,0.07657846173,0.0729567416
3.369,0.07955042825,0.08071325111,0.08080214972,0.08128670762,0.08293525089,0.07912644794
3.37,0.08609721665,0.08713616908,0.08734423808,0.08781274505,0.08966760032,0.08567625194
3.371,0.09259744038,0.0936060459,0.09385019777,0.09433830422,0.09614242934,0.09197041235
3.372,0.09905143062,0.0999616807,0.1001834018,0.1006908752,0.1025712055,0.09842886239
3.373,0.1050474702,0.106005185,0.1062151272,0.1067315399,0.1087490619,0.1044290454
3.374,0.1105941124,0.1115540745,0.1117954369,0.1123106694,0.1142727627,0.1099795204
3.375,0.1154955952,0.1164604391,0.1167574153,0.1172433457,0.1191539726,0.1146805613
3.376,0.1195595238,0.1205968843,0.1209390259,0.1213255464,0.1234029597,0.1185452956
3.377,0.122595212,0.1238287469,0.1241736645,0.1243692591,0.1262242249,0.1215844807
3.378,0.1246131871,0.1260753284,0.126373096,0.1263167694,0.1282338534,0.1234029597
3.379,0.1256204334,0.1273300932,0.1275310097,0.1272276079,0.12903641,0.1242099637
3.38,0.1258217436,0.1276234158,0.1276836753,0.1271914338,0.1288358402,0.1240082824
3.381,0.1248147291,0.1270306417,0.126926111,0.1263207928,0.1278322978,0.1229991789
3.382,0.1232010925,0.1256647257,0.1253747723,0.1247441947,0.1260230074,0.1213821948
3.383,0.1209774832,0.1236511926,0.1231566755,0.1225851105,0.1238065546,0.1191539726
3.384,0.1181392772,0.121171768,0.1204855077,0.1200135195,0.1209774832,0.1167167395
3.385,0.1152919071,0.1183585503,0.1175522502,0.1171782994,0.1181392772,0.1138647763
3.386,0.1122309506,0.1153693141,0.1145684354,0.1142564469,0.1152919071,0.1110036047
3.387,0.1093645036,0.1124353434,0.1117524874,0.1114865631,0.1126396892,0.1081331948
3.388,0.1071058039,0.1099221368,0.1093870617,0.1091676085,0.1103892956,0.1060772295
3.389,0.1054595162,0.1082132816,0.1077675793,0.1075785507,0.1089542564,0.1046352345
3.39,0.1048413761,0.1075806055,0.1071592574,0.1069310298,0.1083385311,0.1042228088
3.391,0.1052535169,0.1081578377,0.1077470346,0.1073833161,0.1089542564,0.1048413761
3.392,0.1069001838,0.1099467302,0.1095962098,0.1090137539,0.1107988821,0.1066945163
3.393,0.1099795204,0.1129236517,0.1127377585,0.1119038241,0.114068793,0.109774562
3.394,0.1142727627,0.1170115963,0.1170888529,0.116035142,0.1185452956,0.114068793
3.395,0.1195595238,0.1221748892,0.1225729885,0.1213821948,0.1242099637,0.1195595238
3.396,0.1260230074,0.1284165,0.1291146198,0.1279186479,0.1310395707,0.1260230074
3.397,0.1336367935,0.1357268921,0.1366279204,0.1355696629,0.1388079739,0.1336367935
3.398,0.1421724301,0.1440842856,0.1450671594,0.1442596705,0.1476852585,0.1423699295
3.399,0.151601289,0.1533576277,0.1543687963,0.153839009,0.1574416247,0.1519919011
3.4,0.1616989695,0.1634074361,0.1644816356,0.1641987814,0.1682362289,0.1622778474
3.401,0.17243903,0.1741522308,0.1753436642,0.175267707,0.1796484557,0.1733912465
3.402,0.183981509,0.1855264222,0.1868475029,0.1869635805,0.1916489626,0.185295716
3.403,0.1961037551,0.1975222495,0.1989419299,0.1992535905,0.2043904271,0.1975832237
3.404,0.209321372,0.2100492787,0.211550286,0.2120403112,0.2183721954,0.2111398824
3.405,0.221963449,0.2230268698,0.2246549832,0.2252742341,0.2308695597,0.2237528834
3.406,0.2361642164,0.2363857927,0.2382262556,0.2389240473,0.2449077723,0.23792099
3.407,0.2501057907,0.250062622,0.252193906,0.2529408317,0.2586897587,0.2518304995
3.408,0.2637929025,0.264072554,0.2665289111,0.2673306904,0.2738940426,0.2654861318
3.409,0.2788925208,0.2784008715,0.2811603898,0.2820139604,0.2887864863,0.280551022
3.41,0.2936824457,0.2930967147,0.2961129098,0.296976245,0.3033734859,0.295306931
3.411,0.3081690291,0.3081499128,0.3113619746,0.3121622613,0.3192306413,0.3097601962
3.412,0.3239170246,0.3235479769,0.326914864,0.3275747703,0.3347268438,0.3254719723
3.413,0.339306552,0.3391726638,0.342694903,0.3431850944,0.3513655665,0.3408261048
3.414,0.354345771,0.3548896644,0.3586073188,0.3589424787,0.3661302887,0.3573122827
3.415,0.3704938171,0.370588027,0.3745623807,0.3747495687,0.3819835999,0.3719416412
3.416,0.3862379948,0.3861220983,0.3904027488,0.3903957305,0.3988262625,0.3876496083
3.417,0.4002089237,0.4013430896,0.4059636786,0.4056312056,0.4138618355,0.4029647134
3.418,0.4152099159,0.4160132414,0.4209900859,0.420169575,0.4285213633,0.4165548957
3.419,0.4285213633,0.4298803629,0.4352308055,0.4337815716,0.4415298053,0.4298357277
3.42,0.4402423985,0.4426256229,0.4483850856,0.4462050387,0.4529840371,0.4415298053
3.421,0.4504591261,0.453849922,0.4600842457,0.4570973019,0.4642033425,0.4517230351
3.422,0.4592456771,0.463146239,0.469905864,0.4660408906,0.4715547482,0.4592456771
3.423,0.4654356406,0.4702877701,0.4775593032,0.4727325035,0.477603811,0.4654356406
3.424,0.4691155558,0.4750632235,0.4827636957,0.4768647316,0.4811999611,0.4678917407
3.425,0.4703365561,0.4772608829,0.4852847923,0.4781904778,0.4811999611,0.4678917407
3.426,0.4678917407,0.4765333717,0.48481169,0.4764333201,0.477603811,0.4654356406
3.427,0.4629682036,0.4729813308,0.481474642,0.4718758832,0.4727701386,0.4604893775
3.428,0.4554973472,0.4666454554,0.4752771219,0.4647089279,0.4642033425,0.4517230351
3.429,0.4466498908,0.4576895164,0.4663186822,0.4552151772,0.4542421389,0.4428142511
3.43,0.4350630252,0.446268793,0.4547395471,0.4436488373,0.4428142511,0.4311470692
3.431,0.4219039526,0.4329400177,0.4412095181,0.4305756955,0.4298357277,0.4178967822
3.432,0.4084383658,0.4182732966,0.4264094337,0.4165092173,0.4165548957,0.4057078414
3.433,0.3946591252,0.4028932235,0.4109990436,0.4019410418,0.4029647134,0.3918649987
3.434,0.3819835999,0.3875255167,0.3956354252,0.3874070422,0.3890579751,0.3791309658
3.435,0.3675881486,0.3727321916,0.380775687,0.3733327483,0.3762651645,0.3661302887
3.436,0.3558307345,0.358799282,0.3666686299,0.3599837513,0.3632044791,0.354345771
3.437,0.3438547337,0.3458580519,0.3534605938,0.3475127946,0.3513655665,0.3423421626
3.438,0.3331932308,0.3339696803,0.3412388182,0.3359878899,0.3408261048,0.3316560824
3.439,0.3223584924,0.3230446887,0.3299456978,0.3253026568,0.3301153906,0.3207963674
3.44,0.31293156,0.3128935901,0.3194265543,0.3152768678,0.3207963674,0.3113477037
3.441,0.3033734859,0.3033494248,0.3095630904,0.3057833908,0.3113477037,0.3033734859
3.442,0.295306931,0.2943115653,0.3002820743,0.2967560575,0.3017675959,0.2936824457
3.443,0.2871469699,0.285714227,0.291509551,0.2881294936,0.2936824457,0.2855036739
3.444,0.2788925208,0.2774797891,0.2831356224,0.2798184354,0.2855036739,0.2788925208
3.445,0.2705424897,0.2695424202,0.2750684521,0.2717759796,0.2772301964,0.2705424897
3.446,0.2620957699,0.2618153672,0.2672092139,0.2639657905,0.2705424897,0.2620957699
3.447,0.2552680261,0.2542367126,0.2594660051,0.2563527094,0.2620957699,0.2552680261
3.448,0.248377106,0.2467693218,0.251789153,0.2488822934,0.2552680261,0.248377106
3.449,0.241422425,0.239409319,0.2441893625,0.2415237262,0.2466444363,0.2396737231
3.45,0.2326385106,0.2321383107,0.2366916733,0.2342517729,0.2396737231,0.2326385106
3.451,0.2255382022,0.2249102388,0.2292970878,0.2270435955,0.2326385106,0.2255382022
3.452,0.2183721954,0.2177312166,0.2219974866,0.2198933142,0.2255382022,0.2183721954
3.453,0.2111398824,0.2106365742,0.214791486,0.2128001548,0.2165703572,0.2111398824
3.454,0.2042072101,0.2036793095,0.2077176155,0.2057851557,0.2111398824,0.2047567345
3.455,0.197213612,0.1968401314,0.2007769512,0.1988589229,0.2031070219,0.1975832237
3.456,0.1901585527,0.190085825,0.1939499672,0.1920397405,0.1961037551,0.1907177782
3.457,0.183229582,0.1833894244,0.187195686,0.1853219785,0.1892256513,0.1837935921
3.458,0.1764309828,0.1767836261,0.1805036945,0.178722358,0.1824769621,0.1769996877
3.459,0.1697669841,0.1703135452,0.1738916726,0.172252267,0.175861885,0.1703402907
3.46,0.1632417557,0.1639986091,0.1674026965,0.1659367231,0.1693845596,0.1638195682
3.461,0.1570535228,0.1578722084,0.1611061704,0.1598187216,0.1632417557,0.1576356086
3.462,0.151210497,0.1519801854,0.1550850395,0.1539636947,0.1572475961,0.1517966175
3.463,0.1457204701,0.1463752471,0.1493948653,0.148415006,0.1517966175,0.1463103817
3.464,0.140590797,0.1411407449,0.1441099058,0.1432423321,0.1467034298,0.1409864785
3.465,0.1358283794,0.1363773976,0.1393095186,0.1385501494,0.1419748853,0.1364251218
3.466,0.13163962,0.1321833066,0.1350519976,0.1344264039,0.1380144213,0.132239255
3.467,0.1280330987,0.1285810499,0.1313256459,0.1308814888,0.1344343761,0.1286352241
3.468,0.1250162248,0.1256023133,0.128161587,0.127940736,0.13163962,0.1256204334
